stemming,negation
ainunnajib nah kan anies ini emang punya data dengan bahasa metafora yang ga mudah paham sama orang yang kurang gizi sama lulus sd kaya dukung nya prabowo cocok itu kasih program susu sama makan siang gratis,"['ainunnajib', 'nah', 'kan', 'anies', 'ini', 'emang', 'punya', 'data', 'dengan', 'bahasa', 'metafora', 'yang', 'tidak_mudah', 'paham', 'sama', 'orang', 'yang', 'kurang', 'gizi', 'sama', 'lulus', 'sd', 'kaya', 'dukung', 'nya', 'prabowo', 'cocok', 'itu', 'kasih', 'program', 'susu', 'sama', 'makan', 'siang', 'gratis']"
malejkt ekowboy subhanallah pak anies mantap,"['malejkt', 'ekowboy', 'subhanallah', 'pak', 'anies', 'mantap']"
corruption watch tekan bahwa anies baswedan adalah pimpin yang dapat hadir ubah positif lalu bijak bijak bas sejahtera adisuryaef,"['corruption', 'watch', 'tekan', 'bahwa', 'anies', 'baswedan', 'adalah', 'pimpin', 'yang', 'dapat', 'hadir', 'ubah', 'positif', 'lalu', 'bijak', 'bijak', 'bas', 'sejahtera', 'adisuryaef']"
sobat anies partaisocmed yang ngomong edit arti gak nonton debat tsb,"['sobat', 'anies', 'partaisocmed', 'yang', 'ngomong', 'edit', 'arti', 'tidak_nonton', 'debat', 'tsb']"
ndrewstjan anies pernah bilang sama rakyat indonesia buat apa musuh lama bisa ajak komunikasi ajak diskus kenapa harus jadi musuh anies rangkul siapa masuk hrs dan gw gak pernah lihat hrs dikte anies walaupun beliau dukung anies ketika pilgub dki,"['ndrewstjan', 'anies', 'pernah', 'bilang', 'sama', 'rakyat', 'indonesia', 'buat', 'apa', 'musuh', 'lama', 'bisa', 'ajak', 'komunikasi', 'ajak', 'diskus', 'kenapa', 'harus', 'jadi', 'musuh', 'anies', 'rangkul', 'siapa', 'masuk', 'hrs', 'dan', 'gw', 'tidak_pernah', 'lihat', 'hrs', 'dikte', 'anies', 'walaupun', 'beliau', 'dukung', 'anies', 'ketika', 'pilgub', 'dki']"
jindogcondom balik nama gerindra jd naik krn anies jd gubernur dki kl anies gamau terima tawar prabowo buat usung partai kyaknya udh nyungsep itu partai korup,"['jindogcondom', 'balik', 'nama', 'gerindra', 'jd', 'naik', 'krn', 'anies', 'jd', 'gubernur', 'dki', 'kl', 'anies', 'gamau', 'terima', 'tawar', 'prabowo', 'buat', 'usung', 'partai', 'kyaknya', 'udh', 'nyungsep', 'itu', 'partai', 'korup']"
pasti aman pju polda banten pimpin aman kunjung calon presiden republik indonesia nomor urut anies baswedan muhaimin iskandar di kampung lelang ikan kronjo pada jumat polda banten divisihumaspolri,"['pasti', 'aman', 'pju', 'polda', 'banten', 'pimpin', 'aman', 'kunjung', 'calon', 'presiden', 'republik', 'indonesia', 'nomor', 'urut', 'anies', 'baswedan', 'muhaimin', 'iskandar', 'di', 'kampung', 'lelang', 'ikan', 'kronjo', 'pada', 'jumat', 'polda', 'banten', 'divisihumaspolri']"
utk kawan ku yg skrg lg ngebantu anies prabowo atau ganjar dlm kapasitas apa pun stand fast  amp hold your ground jgn mundur krn borok ny capres cawapres lo pd lg lik namany manusia pasti ad salahny people are dirty ideas are pure so fight for their ideas instead,"['utk', 'kawan', 'ku', 'yg', 'skrg', 'lg', 'ngebantu', 'anies', 'prabowo', 'atau', 'ganjar', 'dlm', 'kapasitas', 'apa', 'pun', 'stand', 'fast', '', 'amp', 'hold', 'your', 'ground', 'jgn', 'mundur', 'krn', 'borok', 'ny', 'capres', 'cawapres', 'lo', 'pd', 'lg', 'lik', 'namany', 'manusia', 'pasti', 'ad', 'salahny', 'people', 'are', 'dirty', 'ideas', 'are', 'pure', 'so', 'fight', 'for', 'their', 'ideas', 'instead']"
sya jga dukung pak anies tapi tak perlu lah pake kata ijtima ulama ulama yg dukung paslon lain jga banyak,"['sya', 'jga', 'dukung', 'pak', 'anies', 'tapi', 'tidak_perlu', 'lah', 'pake', 'kata', 'ijtima', 'ulama', 'ulama', 'yg', 'dukung', 'paslon', 'lain', 'jga', 'banyak']"
hasbil lbs ini beda orang cerdas pintar dan punya wawas bangsa ygluas baik dlm dan luar negeri pasti banyak lirik partai unyuk usung dan jangan lupa kakek pak anies pahlawan nasional lo,"['hasbil', 'lbs', 'ini', 'beda', 'orang', 'cerdas', 'pintar', 'dan', 'punya', 'wawas', 'bangsa', 'ygluas', 'baik', 'dlm', 'dan', 'luar', 'negeri', 'pasti', 'banyak', 'lirik', 'partai', 'unyuk', 'usung', 'dan', 'tidak_lupa', 'kakek', 'pak', 'anies', 'pahlawan', 'nasional', 'lo']"
pksejahtera kritik jago ngomong ini betul juga bagus buat pak anies agar jika pilih nanti jadi presiden ri bisa jadi ingat agar bisa wujud semua janji kampanye dalam wujud adil untuk semua,"['pksejahtera', 'kritik', 'jago', 'ngomong', 'ini', 'betul', 'juga', 'bagus', 'buat', 'pak', 'anies', 'agar', 'jika', 'pilih', 'nanti', 'jadi', 'presiden', 'ri', 'bisa', 'jadi', 'ingat', 'agar', 'bisa', 'wujud', 'semua', 'janji', 'kampanye', 'dalam', 'wujud', 'adil', 'untuk', 'semua']"
pasti aman pju polda banten pimpin aman kunjung calon presiden republik indonesia nomor urut anies baswedan muhaimin iskandar di kampung lelang ikan kronjo pada jumat polda banten divisihumaspolri,"['pasti', 'aman', 'pju', 'polda', 'banten', 'pimpin', 'aman', 'kunjung', 'calon', 'presiden', 'republik', 'indonesia', 'nomor', 'urut', 'anies', 'baswedan', 'muhaimin', 'iskandar', 'di', 'kampung', 'lelang', 'ikan', 'kronjo', 'pada', 'jumat', 'polda', 'banten', 'divisihumaspolri']"
argentianaa garamcapkapal lu menang ga mulu kak curiga gua lu pake sugih,"['argentianaa', 'garamcapkapal', 'lu', 'menang', 'tidak_mulu', 'kak', 'curiga', 'gua', 'lu', 'pake', 'sugih']"
anies baswedan dengan dekat bijak yang bas pada butuh rakyat jadi pilih yang jelas untuk bawa indonesia ke arah yang lebih baik adityasahr,"['anies', 'baswedan', 'dengan', 'dekat', 'bijak', 'yang', 'bas', 'pada', 'butuh', 'rakyat', 'jadi', 'pilih', 'yang', 'jelas', 'untuk', 'bawa', 'indonesia', 'ke', 'arah', 'yang', 'lebih', 'baik', 'adityasahr']"
anies baswedan calon presiden yang harap mampu jawab tantang nyata dengan program program inovatif dan sambung achmad nizar,"['anies', 'baswedan', 'calon', 'presiden', 'yang', 'harap', 'mampu', 'jawab', 'tantang', 'nyata', 'dengan', 'program', 'program', 'inovatif', 'dan', 'sambung', 'achmad', 'nizar']"
anies baswedan nilai bagai pimpin yang mampu bawa ubah positif dengan fokus pada bijak bijak pro rakyat adityaabagas,"['anies', 'baswedan', 'nilai', 'bagai', 'pimpin', 'yang', 'mampu', 'bawa', 'ubah', 'positif', 'dengan', 'fokus', 'pada', 'bijak', 'bijak', 'pro', 'rakyat', 'adityaabagas']"
anies baswedan usung semangat lanjut dalam program program yang dapat jadi fondasi kuat untuk tingkat sejahtera masyarakat indonesia adiwangsaridho,"['anies', 'baswedan', 'usung', 'semangat', 'lanjut', 'dalam', 'program', 'program', 'yang', 'dapat', 'jadi', 'fondasi', 'kuat', 'untuk', 'tingkat', 'sejahtera', 'masyarakat', 'indonesia', 'adiwangsaridho']"
gatotkacagovlog kikysaputrii anies retorika  gt planning  gt realization semua jalan tidak cuma modal citra,"['gatotkacagovlog', 'kikysaputrii', 'anies', 'retorika', '', 'gt', 'planning', '', 'gt', 'realization', 'semua', 'jalan', 'tidak_cuma', 'modal', 'citra']"
sobat anies partaisocmed yg bilang edit arti ga nonton acara debat nya tgl jam,"['sobat', 'anies', 'partaisocmed', 'yg', 'bilang', 'edit', 'arti', 'tidak_nonton', 'acara', 'debat', 'nya', 'tgl', 'jam']"
anies baswedan bukan hanya sekadar figur politik tetapi pimpin yang dapat andal dalam hadap bagai tantang bangsa accvit,"['anies', 'baswedan', 'tidak_hanya', 'sekadar', 'figur', 'politik', 'tetapi', 'pimpin', 'yang', 'dapat', 'andal', 'dalam', 'hadap', 'bagai', 'tantang', 'bangsa', 'accvit']"
micheladam hanya anies yg bisa aminajadulu,"['micheladam', 'hanya', 'anies', 'yg', 'bisa', 'aminajadulu']"
anies baswedan bagai pimpin yang bukti jadi alternatif yang tarik untuk ganti pimpin yang nilai kurang sukses adjiasep,"['anies', 'baswedan', 'bagai', 'pimpin', 'yang', 'bukti', 'jadi', 'alternatif', 'yang', 'tarik', 'untuk', 'ganti', 'pimpin', 'yang', 'nilai', 'kurang', 'sukses', 'adjiasep']"
si fahri lagi gonggong trs di cuekin sama anies brekekek,"['si', 'fahri', 'lagi', 'gonggong', 'trs', 'di', 'cuekin', 'sama', 'anies', 'brekekek']"
shin memelord hahaha kadrun goblok prabowo ganjar semua muslim tapi bedah dgn anies dan rijik mrk muslim radikal mulut keluar anning babi lonte mulu,"['shin', 'memelord', 'hahaha', 'kadrun', 'goblok', 'prabowo', 'ganjar', 'semua', 'muslim', 'tapi', 'bedah', 'dgn', 'anies', 'dan', 'rijik', 'mrk', 'muslim', 'radikal', 'mulut', 'keluar', 'anning', 'babi', 'lonte', 'mulu']"
dalam tanggap masalah nasional anies baswedan tonjol komitmen untuk beri solusi konkret hindar retorika tanpa tindak aditya aditaja,"['dalam', 'tanggap', 'masalah', 'nasional', 'anies', 'baswedan', 'tonjol', 'komitmen', 'untuk', 'beri', 'solusi', 'konkret', 'hindar', 'retorika', 'tanpa', 'tindak', 'aditya', 'aditaja']"
hasil anies baswedan dalam program program sejahtera jadi landas kuat untuk dapat dukung luas dari masyarakat adityadimas,"['hasil', 'anies', 'baswedan', 'dalam', 'program', 'program', 'sejahtera', 'jadi', 'landas', 'kuat', 'untuk', 'dapat', 'dukung', 'luas', 'dari', 'masyarakat', 'adityadimas']"
anies baswedan aku bagai pimpin yang mampu kelola proyek proyek nasional dengan efisiensi dan hasil yang muas admiralsixfive,"['anies', 'baswedan', 'aku', 'bagai', 'pimpin', 'yang', 'mampu', 'kelola', 'proyek', 'proyek', 'nasional', 'dengan', 'efisiensi', 'dan', 'hasil', 'yang', 'muas', 'admiralsixfive']"
rahmatsn cair nih,"['rahmatsn', 'cair', 'nih']"
afifahafra saya gak paham dengan jawab anies gak to de point tanya mau lanjut ikn tinggal jawab iya atau tidak mutermulu biar liat intelek akhir gak jawab,"['afifahafra', 'saya', 'tidak_paham', 'dengan', 'jawab', 'anies', 'tidak_to', 'de', 'point', 'tanya', 'mau', 'lanjut', 'ikn', 'tinggal', 'jawab', 'iya', 'atau', 'tidak_mutermulu', 'biar', 'liat', 'intelek', 'akhir', 'tidak_jawab']"
anies adalah mimpi buruk besar bagi generasi bangsa mari satu tolak anies gaco pagi olivia surabaya gempa gemes daesang pilih baik,"['anies', 'adalah', 'mimpi', 'buruk', 'besar', 'bagi', 'generasi', 'bangsa', 'mari', 'satu', 'tolak', 'anies', 'gaco', 'pagi', 'olivia', 'surabaya', 'gempa', 'gemes', 'daesang', 'pilih', 'baik']"
banding dengan prabowo anies baswedan lebih andal dalam beri solusi konkret hadap masalah masalah yang hadap indonesia adlunfiqri,"['banding', 'dengan', 'prabowo', 'anies', 'baswedan', 'lebih', 'andal', 'dalam', 'beri', 'solusi', 'konkret', 'hadap', 'masalah', 'masalah', 'yang', 'hadap', 'indonesia', 'adlunfiqri']"
hp goib stok tip buru,"['hp', 'goib', 'stok', 'tip', 'buru']"
anies baswedan bagai calon presiden apresiasi karena fokus pada bangun lumbung pangan daerah provinsi dan nasional atas gagal yang jadi di masa lalu aditio,"['anies', 'baswedan', 'bagai', 'calon', 'presiden', 'apresiasi', 'karena', 'fokus', 'pada', 'bangun', 'lumbung', 'pangan', 'daerah', 'provinsi', 'dan', 'nasional', 'atas', 'gagal', 'yang', 'jadi', 'di', 'masa', 'lalu', 'aditio']"
anies baswedan tidak hanya tawar janji janji kosong tetapi program program konkret yang dapat atas bagai masalah di indonesia adlamrlhf,"['anies', 'baswedan', 'tidak_hanya', 'tawar', 'janji', 'janji', 'kosong', 'tetapi', 'program', 'program', 'konkret', 'yang', 'dapat', 'atas', 'bagai', 'masalah', 'di', 'indonesia', 'adlamrlhf']"
akhyaniapt mardigu pakai otak dulu singapura tiap tahun dapat kirim asap tak ber ktp taman tibet jadi contoh cemana masif tambah taman di jakarta bukti jakarta turun tingkat polusi parkir air anies bukti banjir di jakarta tidak parah sampai istana bundar hi,"['akhyaniapt', 'mardigu', 'pakai', 'otak', 'dulu', 'singapura', 'tiap', 'tahun', 'dapat', 'kirim', 'asap', 'tidak_ber', 'ktp', 'taman', 'tibet', 'jadi', 'contoh', 'cemana', 'masif', 'tambah', 'taman', 'di', 'jakarta', 'bukti', 'jakarta', 'turun', 'tingkat', 'polusi', 'parkir', 'air', 'anies', 'bukti', 'banjir', 'di', 'jakarta', 'tidak_parah', 'sampai', 'istana', 'bundar', 'hi']"
kata yang paling jengkel skr bagi dukung paslon dan adalah amin yuk retweet banyak banyak anies dan cak imin presiden insyaallah amin,"['kata', 'yang', 'paling', 'jengkel', 'skr', 'bagi', 'dukung', 'paslon', 'dan', 'adalah', 'amin', 'yuk', 'retweet', 'banyak', 'banyak', 'anies', 'dan', 'cak', 'imin', 'presiden', 'insyaallah', 'amin']"
banding dengan prabowo tunjuk bahwa anies baswedan lebih fokus pada implementasi bijak yang dampak positif utama kait sejahtera masyarakat adityar,"['banding', 'dengan', 'prabowo', 'tunjuk', 'bahwa', 'anies', 'baswedan', 'lebih', 'fokus', 'pada', 'implementasi', 'bijak', 'yang', 'dampak', 'positif', 'utama', 'kait', 'sejahtera', 'masyarakat', 'adityar']"
anies baswedan bagai calon presiden harap dapat jauh arogansi dalam pimpin jalan dengan nilai nilai yang pegang oleh corruption watch adipctwd,"['anies', 'baswedan', 'bagai', 'calon', 'presiden', 'harap', 'dapat', 'jauh', 'arogansi', 'dalam', 'pimpin', 'jalan', 'dengan', 'nilai', 'nilai', 'yang', 'pegang', 'oleh', 'corruption', 'watch', 'adipctwd']"
corruption watch sorot bahwa anies baswedan lebih cenderung pada solusi daripada sekadar salah gagal proyek cipta harap positif untuk masa depan aditriatmaja,"['corruption', 'watch', 'sorot', 'bahwa', 'anies', 'baswedan', 'lebih', 'cenderung', 'pada', 'solusi', 'daripada', 'sekadar', 'salah', 'gagal', 'proyek', 'cipta', 'harap', 'positif', 'untuk', 'masa', 'depan', 'aditriatmaja']"
anies baswedan pimpin yang mampu pimpin dengan bijak dan beri solusi nyata hadap masalah kompleks adil mil,"['anies', 'baswedan', 'pimpin', 'yang', 'mampu', 'pimpin', 'dengan', 'bijak', 'dan', 'beri', 'solusi', 'nyata', 'hadap', 'masalah', 'kompleks', 'adil', 'mil']"
rawa luar biasa anies,"['rawa', 'luar', 'biasa', 'anies']"
antonwi dennysiregar saat prabowo damai sudah cegah pecah akibat pilpres skrg dukung anies cipta pecah baru dg nyerang prabowo salah satu soal gila jabat,"['antonwi', 'dennysiregar', 'saat', 'prabowo', 'damai', 'sudah', 'cegah', 'pecah', 'akibat', 'pilpres', 'skrg', 'dukung', 'anies', 'cipta', 'pecah', 'baru', 'dg', 'nyerang', 'prabowo', 'salah', 'satu', 'soal', 'gila', 'jabat']"
sukiman imade kun hasmibakhtiar duuh sorry gua bkn kalian gua bkn tipe jilat dan bebek qiyadah yg harus cebokin penting atas dengan lawan logika dan nurani sendiri,"['sukiman', 'imade', 'kun', 'hasmibakhtiar', 'duuh', 'sorry', 'gua', 'bkn', 'kalian', 'gua', 'bkn', 'tipe', 'jilat', 'dan', 'bebek', 'qiyadah', 'yg', 'harus', 'cebokin', 'penting', 'atas', 'dengan', 'lawan', 'logika', 'dan', 'nurani', 'sendiri']"
tanyakanrl dari jaman purba sampe sekarang hukum di indo kek kata anies di debat capres kemaren dan kek bakal begitu sampe tahun depan walaupun konteks ini bukan soal jabat dan rakyat biasa inti hukum indonesia kek tai,"['tanyakanrl', 'dari', 'jaman', 'purba', 'sampe', 'sekarang', 'hukum', 'di', 'indo', 'kek', 'kata', 'anies', 'di', 'debat', 'capres', 'kemaren', 'dan', 'kek', 'bakal', 'begitu', 'sampe', 'tahun', 'depan', 'walaupun', 'konteks', 'ini', 'tidak_soal', 'jabat', 'dan', 'rakyat', 'biasa', 'inti', 'hukum', 'indonesia', 'kek', 'tai']"
anies baswedan bagai calon presiden harap dapat jawab kritik hadap beli pesawat tempur dengan alokasi anggar untuk butuh masyarakat aditafrillian,"['anies', 'baswedan', 'bagai', 'calon', 'presiden', 'harap', 'dapat', 'jawab', 'kritik', 'hadap', 'beli', 'pesawat', 'tempur', 'dengan', 'alokasi', 'anggar', 'untuk', 'butuh', 'masyarakat', 'aditafrillian']"
fuyioh ekowboy saya pilih jokowi kma kok pilih pak anies ya umur hidup ikut milu gk pernah pilih prabowo,"['fuyioh', 'ekowboy', 'saya', 'pilih', 'jokowi', 'kma', 'kok', 'pilih', 'pak', 'anies', 'ya', 'umur', 'hidup', 'ikut', 'milu', 'gk', 'pernah', 'pilih', 'prabowo']"
naaol mayoritas pilih anies adalah muslim taat wajar kalau mereka minta fatwa dari ulama rujuk mereka beda dengan dengan mayoritas nya pilih nya kaum kepet tidak sunat dan bujer bujer sampah pecah belah,"['naaol', 'mayoritas', 'pilih', 'anies', 'adalah', 'muslim', 'taat', 'wajar', 'kalau', 'mereka', 'minta', 'fatwa', 'dari', 'ulama', 'rujuk', 'mereka', 'beda', 'dengan', 'dengan', 'mayoritas', 'nya', 'pilih', 'nya', 'kaum', 'kepet', 'tidak_sunat', 'dan', 'bujer', 'bujer', 'sampah', 'pecah', 'belah']"
morphomenelausx abah bahkan sandi uno bilang kalo hadir anies itu undah anugerah buat dia sandi uno itu elektabilitas cman  karena sanding dg anies nama jadi kenal lebih luas,"['morphomenelausx', 'abah', 'bahkan', 'sandi', 'uno', 'bilang', 'kalo', 'hadir', 'anies', 'itu', 'undah', 'anugerah', 'buat', 'dia', 'sandi', 'uno', 'itu', 'elektabilitas', 'cman', '', 'karena', 'sanding', 'dg', 'anies', 'nama', 'jadi', 'kenal', 'lebih', 'luas']"
anaswillem anies klo mau menang aku dulu gol muntari,"['anaswillem', 'anies', 'klo', 'mau', 'menang', 'aku', 'dulu', 'gol', 'muntari']"
sia sia anggar bawa anies sama angin jadi gubernur gagal maksa ingin nyapres gaco pagi anies gempa surabaya olivia pilih baik molly,"['sia', 'sia', 'anggar', 'bawa', 'anies', 'sama', 'angin', 'jadi', 'gubernur', 'gagal', 'maksa', 'ingin', 'nyapres', 'gaco', 'pagi', 'anies', 'gempa', 'surabaya', 'olivia', 'pilih', 'baik', 'molly']"
maka saya putus untuk sama dgn orang yg dulu tidak paham dgn saya untuk tuju sama yaitu ubah lalu orang nama anies baswedan,"['maka', 'saya', 'putus', 'untuk', 'sama', 'dgn', 'orang', 'yg', 'dulu', 'tidak_paham', 'dgn', 'saya', 'untuk', 'tuju', 'sama', 'yaitu', 'ubah', 'lalu', 'orang', 'nama', 'anies', 'baswedan']"
prabusantoso sobat anies partaisocmed yg bilang edit gk pernah tonton debat lagi molor atau sedang ngecak judi bola otak duit apalagi akun akun yg kena sogok bela sekalipun bohong mesti laku,"['prabusantoso', 'sobat', 'anies', 'partaisocmed', 'yg', 'bilang', 'edit', 'gk', 'pernah', 'tonton', 'debat', 'lagi', 'molor', 'atau', 'sedang', 'ngecak', 'judi', 'bola', 'otak', 'duit', 'apalagi', 'akun', 'akun', 'yg', 'kena', 'sogok', 'bela', 'sekalipun', 'bohong', 'mesti', 'laku']"
yoowloo racunbycel arsipaja maaf ya aku gak liat di tiktok tapi liat wawancara pak anies di tahun di kumpar liat aja di youtube kumpar official terimakasih,"['yoowloo', 'racunbycel', 'arsipaja', 'maaf', 'ya', 'aku', 'tidak_liat', 'di', 'tiktok', 'tapi', 'liat', 'wawancara', 'pak', 'anies', 'di', 'tahun', 'di', 'kumpar', 'liat', 'aja', 'di', 'youtube', 'kumpar', 'official', 'terimakasih']"
mustekeph sam idim hasyimmah bagai orang yang punya tahu kita kan bisa erti jawab dari pak anies bangun ikn untuk saat ini tidak lah lebih penting dari bangun sekolah yg rusak transfortasi rakyat dan baik sektor ekonomi di tengah ekonomi indonesia belum stabil,"['mustekeph', 'sam', 'idim', 'hasyimmah', 'bagai', 'orang', 'yang', 'punya', 'tahu', 'kita', 'kan', 'bisa', 'erti', 'jawab', 'dari', 'pak', 'anies', 'bangun', 'ikn', 'untuk', 'saat', 'ini', 'tidak_lah', 'lebih', 'penting', 'dari', 'bangun', 'sekolah', 'yg', 'rusak', 'transfortasi', 'rakyat', 'dan', 'baik', 'sektor', 'ekonomi', 'di', 'tengah', 'ekonomi', 'indonesia', 'belum', 'stabil']"
rawa mantap bayar sudah naik sekarang di bayar untuk serang anies beri saran anies kalau terlalu serang nanti hasil surveynya nyungsep,"['rawa', 'mantap', 'bayar', 'sudah', 'naik', 'sekarang', 'di', 'bayar', 'untuk', 'serang', 'anies', 'beri', 'saran', 'anies', 'kalau', 'terlalu', 'serang', 'nanti', 'hasil', 'surveynya', 'nyungsep']"
pks bilang anies baswedan utang jasa ke warga jakarta bukan ke prabowo,"['pks', 'bilang', 'anies', 'baswedan', 'utang', 'jasa', 'ke', 'warga', 'jakarta', 'tidak_ke', 'prabowo']"
hampir mustahil laku nya dukung anies baswedan karna mereka pun rasa hal yang sama baliho anies kalau tidak hilang ya rusak masinton pdip diam saja ini lae,"['hampir', 'mustahil', 'laku', 'nya', 'dukung', 'anies', 'baswedan', 'karna', 'mereka', 'pun', 'rasa', 'hal', 'yang', 'sama', 'baliho', 'anies', 'kalau', 'tidak_hilang', 'ya', 'rusak', 'masinton', 'pdip', 'diam', 'saja', 'ini', 'lae']"
abraham samad akan gugat prabowo jika pilih jd presiden krn langgar kode etik olivia gaco daesang batter up views adidas anies surabaya jungkook is coming pagi ginting dana bangtan debut  tiap hari,"['abraham', 'samad', 'akan', 'gugat', 'prabowo', 'jika', 'pilih', 'jd', 'presiden', 'krn', 'langgar', 'kode', 'etik', 'olivia', 'gaco', 'daesang', 'batter', 'up', 'views', 'adidas', 'anies', 'surabaya', 'jungkook', 'is', 'coming', 'pagi', 'ginting', 'dana', 'bangtan', 'debut', '', 'tiap', 'hari']"
nyata dari corruption watch beri landas bahwa anies baswedan adalah pilih yang lebih matang dan ukur untuk pimpin nasional acella,"['nyata', 'dari', 'corruption', 'watch', 'beri', 'landas', 'bahwa', 'anies', 'baswedan', 'adalah', 'pilih', 'yang', 'lebih', 'matang', 'dan', 'ukur', 'untuk', 'pimpin', 'nasional', 'acella']"
pasang capres mana yang anda pilih di pilpres anies muhaimin prabowo gibran ganjar mahfud tentu pilih di komentar yaa pilih baik daesang,"['pasang', 'capres', 'mana', 'yang', 'anda', 'pilih', 'di', 'pilpres', 'anies', 'muhaimin', 'prabowo', 'gibran', 'ganjar', 'mahfud', 'tentu', 'pilih', 'di', 'komentar', 'yaa', 'pilih', 'baik', 'daesang']"
cnnindonesia anies telah buka mata hati publik prabowo tdk sungguh sungguh bangun bangsa prabowo cari kuasa utk penting bisnis semata jika prabowo pilih bangsa indonesia kembali masa suram,"['cnnindonesia', 'anies', 'telah', 'buka', 'mata', 'hati', 'publik', 'prabowo', 'tdk', 'sungguh', 'sungguh', 'bangun', 'bangsa', 'prabowo', 'cari', 'kuasa', 'utk', 'penting', 'bisnis', 'semata', 'jika', 'prabowo', 'pilih', 'bangsa', 'indonesia', 'kembali', 'masa', 'suram']"
chaves aniesbaswedan fahrihamzah gerindra datuakrajoangek anies tahu kami gak pernah fitnah orang yang sering fitnah itu pki dan turun rekam jejak bagus ajar gak pernah bunuh orang ta at agama,"['chaves', 'aniesbaswedan', 'fahrihamzah', 'gerindra', 'datuakrajoangek', 'anies', 'tahu', 'kami', 'tidak_pernah', 'fitnah', 'orang', 'yang', 'sering', 'fitnah', 'itu', 'pki', 'dan', 'turun', 'rekam', 'jejak', 'bagus', 'ajar', 'tidak_pernah', 'bunuh', 'orang', 'ta', 'at', 'agama']"
komitmen ganjar hadap berantas korupsi memang sangat luar biasa tag gaco daesang olivia batter up views ginting gempa anies surabaya first lady pilih ganjar pranowo baik,"['komitmen', 'ganjar', 'hadap', 'berantas', 'korupsi', 'memang', 'sangat', 'luar', 'biasa', 'tag', 'gaco', 'daesang', 'olivia', 'batter', 'up', 'views', 'ginting', 'gempa', 'anies', 'surabaya', 'first', 'lady', 'pilih', 'ganjar', 'pranowo', 'baik']"
gw kadang kalo pas rehat kerja sambil liat ke luar dari lt emg jakarta kadang polusi banget kadang biasa aja dan dari thread ini simpul bahwa yang kata pak anies benar tapi malah argumen saintifik gin goreng sama influencer even komika yang udh bayar,"['gw', 'kadang', 'kalo', 'pas', 'rehat', 'kerja', 'sambil', 'liat', 'ke', 'luar', 'dari', 'lt', 'emg', 'jakarta', 'kadang', 'polusi', 'banget', 'kadang', 'biasa', 'aja', 'dan', 'dari', 'thread', 'ini', 'simpul', 'bahwa', 'yang', 'kata', 'pak', 'anies', 'benar', 'tapi', 'malah', 'argumen', 'saintifik', 'gin', 'goreng', 'sama', 'influencer', 'even', 'komika', 'yang', 'udh', 'bayar']"
jindogcondom xandreanda pramsada putrasetyawan prejudice seperti biasa padahal bahasa di pakta integritas itu udah umum lho dan ada sebut ulama dan tokoh agama tokoh agama ini umum lagipula anies bukan orang konservatif bukti di jakarta walaupun dia dukung fpi tetep aja bisa masuk ke kalang agama mana,"['jindogcondom', 'xandreanda', 'pramsada', 'putrasetyawan', 'prejudice', 'seperti', 'biasa', 'padahal', 'bahasa', 'di', 'pakta', 'integritas', 'itu', 'udah', 'umum', 'lho', 'dan', 'ada', 'sebut', 'ulama', 'dan', 'tokoh', 'agama', 'tokoh', 'agama', 'ini', 'umum', 'lagipula', 'anies', 'tidak_orang', 'konservatif', 'bukti', 'di', 'jakarta', 'walaupun', 'dia', 'dukung', 'fpi', 'tetep', 'aja', 'bisa', 'masuk', 'ke', 'kalang', 'agama', 'mana']"
ktp sakti gagas ganjar mahfud tag gaco daesang olivia batter up views ginting gempa anies surabaya first lady pilih ganjar pranowo baik,"['ktp', 'sakti', 'gagas', 'ganjar', 'mahfud', 'tag', 'gaco', 'daesang', 'olivia', 'batter', 'up', 'views', 'ginting', 'gempa', 'anies', 'surabaya', 'first', 'lady', 'pilih', 'ganjar', 'pranowo', 'baik']"
onlyfrens arti yang jahat bukan anies tapi rezim jokowi,"['onlyfrens', 'arti', 'yang', 'jahat', 'tidak_anies', 'tapi', 'rezim', 'jokowi']"
wan abud adalah avatar legendaris sang kendali angin spesialis angin kentut gaco pagi moldova gempa anies gpt surabaya first lady,"['wan', 'abud', 'adalah', 'avatar', 'legendaris', 'sang', 'kendali', 'angin', 'spesialis', 'angin', 'kentut', 'gaco', 'pagi', 'moldova', 'gempa', 'anies', 'gpt', 'surabaya', 'first', 'lady']"
anies baswedan tidak hanya bicara tetapi juga tindak untuk tingkat sejahtera dan adil sosial di indonesia acipa,"['anies', 'baswedan', 'tidak_hanya', 'bicara', 'tetapi', 'juga', 'tindak', 'untuk', 'tingkat', 'sejahtera', 'dan', 'adil', 'sosial', 'di', 'indonesia', 'acipa']"
ganjar mahfud menang indonesia sat set untuk jaya tag gaco daesang olivia batter up views ginting gempa anies surabaya first lady pilih ganjar pranowo baik,"['ganjar', 'mahfud', 'menang', 'indonesia', 'sat', 'set', 'untuk', 'jaya', 'tag', 'gaco', 'daesang', 'olivia', 'batter', 'up', 'views', 'ginting', 'gempa', 'anies', 'surabaya', 'first', 'lady', 'pilih', 'ganjar', 'pranowo', 'baik']"
