tokenizing,stemming
"['metro', 'tv', 'salut', 'gak', 'sih', 'lo', 'dengan', 'pak', 'anies', 'ya', 'gak']",metro tv salut gak sih lo dengan pak anies ya gak
"['sigid', 'dhiro', 'biasa', 'aja', 'aniesbaswedan', 'apakah', 'anies', 'bisa', 'buat', 'pembangunan', 'di', 'mana', 'mana']",sigid dhiro biasa aja aniesbaswedan apakah anies bisa buat bangun di mana mana
"['cakiminow', 'subhanallah', 'allahu', 'akbar', 'makin', 'mantap', 'pilih', 'pak', 'anies']",cakiminow subhanallah allahu akbar makin mantap pilih pak anies
"['nenkmonica', 'andre', 'rosiade', 'bang', 'andre', 'juga', 'tidak', 'beretika', 'dan', 'angkuh', 'dengan', 'klaim', 'anies', 'jadi', 'gub', 'dki', 'karena', 'gerindra', 'dan', 'prabowo', 'dengan', 'menapikan', 'jasa', 'jasa', 'partai', 'lain', 'relawan', 'dan', 'rakyat', 'dki', 'saya', 'yakin', 'kalau', 'hanya', 'prabowo', 'dan', 'gerindra', 'saja', 'sendiri', 'yg', 'ngusung', 'anies', 'gak', 'akan', 'jadi']",nenkmonica andre rosiade bang andre juga tidak etika dan angkuh dengan klaim anies jadi gub dki karena gerindra dan prabowo dengan tapi jasa jasa partai lain rawan dan rakyat dki saya yakin kalau hanya prabowo dan gerindra saja sendiri yg ngusung anies gak akan jadi
"['ahys', 'pengamat', 'yg', 'terlalu', 'mamaksakan', 'pdhl', 'sebaliknya', 'pak', 'anies', 'sebut', 'situasi', 'demokrasi', 'skrg', 'sgt', 'memprihatinkan', 'ee', 'pakwo', 'ngamuk', 'sampe', 'nunjuk', 'pak', 'anies', 'dan', 'belain', 'jokowi', 'aneh', 'aja', 'panggung', 'debat', 'buat', 'dia', 'tp', 'kampanyekan', 'jokowi', 'terus', 'kan', 'ajaib', 'bgt', 'kan']",ahys amat yg terlalu mamaksakan pdhl balik pak anies sebut situasi demokrasi skrg sgt prihatin ee pakwo ngamuk sampe nunjuk pak anies dan bain jokowi aneh aja panggung debat buat dia tp kampanye jokowi terus kan ajaib bgt kan
"['anies', 'datang', 'menemui', 'surya', 'paloh', 'ada', 'dua', 'atau', 'tiga', 'petinggi', 'nasdem', 'lainnya', 'menemani', 'salah', 'satunya', 'yang', 'bercerita', 'kepada', 'saya', 'mengenai', 'momen', 'ini', 'surya', 'paloh', 'sp', 'nies', 'abang', 'punya', 'tawaran', 'untukmu', 'ini', 'demi', 'bangsa', 'dan', 'negara', 'pertama', 'kau', 'jadi', 'cawapres', 'ganjar', 'jadi', 'capres']",anies datang temu surya paloh ada dua atau tiga petinggi nasdem lain tani salah satu yang cerita kepada saya kena momen ini surya paloh sp nies abang punya tawar untuk ini demi bangsa dan negara pertama kau jadi cawapres ganjar jadi capres
"['bjir', 'udah', 'kek', 'buzzernya', 'anies', 'nih', 'aku', 'wkwkwk']",bjir udah kek buzzernya anies nih aku wkwkwk
"['anies', 'cuma', 'bisa', 'ngomong', 'doang']",anies cuma bisa ngomong doang
"['kembang', 'tidur', 'mrbig', 'bobby', 'risakotta', 'cuma', 'takutnya', 'pdip', 'itu', 'suka', 'mencampuri', 'dan', 'klo', 'pilih', 'prabowo', 'atau', 'anies', 'like', 'are', 'you', 'really', 'sure', 'ini', 'tu', 'konteksnya', 'presiden', 'lho', 'urusannya', 'bukan', 'cuma', 'di', 'indonesia', 'tapi', 'juga', 'dengan', 'dunia', 'gwe', 'jujur', 'agak', 'kurang', 'yakin', 'sih', 'sama', 'anies', 'atau', 'prabowo', 'kurang', 'cakap', 'dan', 'omong', 'doang']",kembang tidur mrbig bobby risakotta cuma takut pdip itu suka campur dan klo pilih prabowo atau anies like are you really sure ini tu konteks presiden lho urus bukan cuma di indonesia tapi juga dengan dunia gwe jujur agak kurang yakin sih sama anies atau prabowo kurang cakap dan omong doang
"['dusrimulya', 'imade', 'kun', 'hasmibakhtiar', 'anies', 'ini', 'lucu', 'sok', 'sok', 'ngomongin', 'oposisi', 'dan', 'jadi', 'oposisi', 'partai', 'yang', 'dukung', 'dia', 'koalisi', 'pemerintah', 'semua', 'sok', 'sok', 'ngomongin', 'demokrasi', 'pernah', 'jadi', 'kader', 'partai', 'dan', 'berporses', 'di', 'partai', 'blm', 'omongan', 'nya', 'muter', 'tapi', 'kelakuan', 'nya', 'stag', 'gak', 'berubah', 'pragmatis']",dusrimulya imade kun hasmibakhtiar anies ini lucu sok sok ngomongin oposisi dan jadi oposisi partai yang dukung dia koalisi perintah semua sok sok ngomongin demokrasi pernah jadi kader partai dan berporses di partai blm omong nya muter tapi laku nya stag gak ubah pragmatis
"['menurutku', 'aneh', 'kenapa', 'orang', 'dekat', 'prabowo', 'termasuk', 'kader', 'partai', 'gerindra', 'membantah', 'penjelasan', 'prabowo', 'yang', 'disampaikan', 'oleh', 'anies', 'saat', 'debat', 'capres', 'sesi', 'pertama', 'ada', 'apa', 'kenapa', 'apakah']",turut aneh kenapa orang dekat prabowo masuk kader partai gerindra ban jelas prabowo yang sampai oleh anies saat debat capres sesi pertama ada apa kenapa apakah
"['viralhot', 'novibudi', 'aniesbaswedan', 'yaa', 'itu', 'kan', 'ada', 'video', 'diliat', 'paham', 'atau', 'engga', 'jobdesknya', 'anies', 'kan', 'cuma', 'dijakarta', 'bukan', 'jabar', 'banten', 'dan', 'sekitarnya', 'minimal', 'kalo', 'ga', 'ngerti', 'gausah', 'keras', 'kepala', 'gitu', 'loh']",viralhot novibudi aniesbaswedan yaa itu kan ada video liat paham atau engga jobdesknya anies kan cuma dijakarta bukan jabar banten dan sekitar minimal kalo ga ngerti gausah keras kepala gitu loh
"['swing', 'voter', 'berhasil', 'dipengaruhi', 'oleh', 'ganjar', 'melalui', 'debat', 'pertama', 'pilpres', 'tag', 'olivia', 'daesang', 'gacoan', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '%', 'setiap', 'hari', 'first', 'lady', 'pilihan', 'terbaik']",swing voter hasil pengaruh oleh ganjar lalu debat pertama pilpres tag olivia daesang gaco batter up views gempa surabaya anies dana  tiap hari first lady pilih baik
"['setauku', 'anies', 'emang', 'konstan', 'pakai', 'pendukung', 'dari', 'orang', 'orang', 'ini', 'buat', 'dapetin', 'suara', 'banyak', 'tapi', 'pas', 'eksekusinya', 'dia', 'ga', 'sesuai', 'sama', 'ideologi', 'orang', 'orang', 'ini']",tau anies emang konstan pakai dukung dari orang orang ini buat dapetin suara banyak tapi pas eksekusi dia ga sesuai sama ideologi orang orang ini
"['mazzini', 'gsp', 'wah', 'jgn', 'pilih', 'kasih', 'gitu', 'dong', 'masak', 'cuma', 'ama', 'satu', 'aliran', 'agama', 'aja', 'ama', 'aliran', 'agama', 'yg', 'lain', 'juga', 'dong', 'biar', 'makin', 'toleran', 'kan', 'semua', 'aliran', 'agama', 'perlu', 'diperhatikan', 'kan', 'bapak', 'anies']",mazzini gsp wah jgn pilih kasih gitu dong masak cuma ama satu alir agama aja ama alir agama yg lain juga dong biar makin toleran kan semua alir agama perlu perhati kan bapak anies
"['arsipaja', 'siapa', 'bilang', 'nurun', 'ad', 'yg', 'pindah', 'haluan', 'sih', 'tpi', 'itu', 'basis', 'suara', 'ahokers', 'tpi', 'nambah', 'suarany', 'dong', 'dari', 'militan', 'akar', 'rumput', 'islam', 'konservatif', 'dan', 'itu', 'trbagi', 'di', 'seluruh', 'indonesia', 'apalagi', 'kmrin', 'uas', 'udah', 'prnyataan', 'skap', 'makin', 'nambah', 'suara', 'anies', 'yg', 'nurun', 'cma', 'suara', 'non', 'muslim', 'dan', 'komunis']",arsipaja siapa bilang nurun ad yg pindah haluan sih tpi itu basis suara ahokers tpi nambah suarany dong dari militan akar rumput islam konservatif dan itu trbagi di seluruh indonesia apalagi kmrin uas udah prnyataan skap makin nambah suara anies yg nurun cma suara non muslim dan komunis
"['tamerlane', 'strike', 'bravo', 'ada', 'bahan', 'enggak', 'nder', 'tergantung', 'sikap', 'jokowi', 'ntar', 'gimana', 'tapi', 'kalau', 'mega', 'masih', 'sakit', 'hati', 'keknya', 'langsung', 'all', 'in', 'anies']",tamerlane strike bravo ada bahan enggak nder gantung sikap jokowi ntar gimana tapi kalau mega masih sakit hati kek langsung all in anies
"['zenrs', 'tanpa', 'yusuf', 'martak', 'dkk', 'anies', 'bukan', 'siapa', 'siapa', 'sebagian', 'besar', 'pendukung', 'anies', 'adalah', 'dari', 'kelompok', 'islam', 'politik']",zenrs tanpa yusuf martak dkk anies bukan siapa siapa bagi besar dukung anies adalah dari kelompok islam politik
"['ganjar', 'menegaskan', 'bahwa', 'pemberantasan', 'korupsi', 'itu', 'tidak', 'hanya', 'cukup', 'dengan', 'kata', 'kata', 'tetapi', 'perlu', 'tindakan', 'tag', 'olivia', 'daesang', 'gacoan', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '%', 'setiap', 'hari', 'first', 'lady', 'pilihan', 'terbaik']",ganjar tegas bahwa berantas korupsi itu tidak hanya cukup dengan kata kata tetapi perlu tindak tag olivia daesang gaco batter up views gempa surabaya anies dana  tiap hari first lady pilih baik
"['herculep', 'anak', 'saya', 'yang', 'bersekolah', 'di', 'smp', 'paham', 'apa', 'yang', 'disampaikan', 'oleh', 'anies', 'baswedan', 'kalau', 'mau', 'tanya', 'saya', 'akan', 'tunjukkan', 'pada', 'anda']",herculep anak saya yang sekolah di smp paham apa yang sampai oleh anies baswedan kalau mau tanya saya akan tunjuk pada anda
"['melibatkan', 'masyarakat', 'dalam', 'pengambilan', 'kebijakan', 'merupakan', 'ciri', 'penerapan', 'demokrasi', 'ala', 'ganjar', 'tag', 'olivia', 'daesang', 'gacoan', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '%', 'setiap', 'hari', 'first', 'lady', 'pilihan', 'terbaik']",libat masyarakat dalam ambil bijak rupa ciri terap demokrasi ala ganjar tag olivia daesang gaco batter up views gempa surabaya anies dana  tiap hari first lady pilih baik
"['hari', 'ini', 'pak', 'anies', 'baswedan', 'berkumpul', 'bersama', 'teman', 'teman', 'disabilitas', 'dalam', 'acara', 'diskusi', 'santai', 'disabilitas', 'se', 'jabodetabek']",hari ini pak anies baswedan kumpul sama teman teman disabilitas dalam acara diskusi santai disabilitas se jabodetabek
"['ganjar', 'berhasil', 'meningkatkan', 'elektabilitasnya', 'sebagai', 'capres', 'lewat', 'debat', 'pertama', 'tag', 'olivia', 'daesang', 'gacoan', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '%', 'setiap', 'hari', 'first', 'lady', 'pilihan', 'terbaik']",ganjar hasil tingkat elektabilitasnya bagai capres lewat debat pertama tag olivia daesang gaco batter up views gempa surabaya anies dana  tiap hari first lady pilih baik
"['pengamat', 'politik', 'memberikan', 'ganjar', 'nilai', 'karena', 'penjabarannya', 'sangat', 'ringkas', 'dan', 'jelas', 'tag', 'olivia', 'daesang', 'gacoan', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '%', 'setiap', 'hari', 'first', 'lady', 'pilihan', 'terbaik']",amat politik beri ganjar nilai karena jabar sangat ringkas dan jelas tag olivia daesang gaco batter up views gempa surabaya anies dana  tiap hari first lady pilih baik
"['hasbil', 'lbs', 'mereka', 'mengerti', 'maksud', 'dari', 'angin', 'yang', 'disampaikan', 'anies', 'hanya', 'saja', 'mereka', 'menutup', 'pikiran', 'dan', 'malah', 'membodohkan', 'diri', 'untuk', 'memilih', 'tidak', 'mengerti', 'maksud', 'tersebut']",hasbil lbs mereka erti maksud dari angin yang sampai anies hanya saja mereka tutup pikir dan malah bodoh diri untuk pilih tidak erti maksud sebut
"['sesungguhnya', 'maxwin', 'itu', 'hanya', 'untuk', 'orang', 'orang', 'yang', 'selalu', 'ingin', 'mencoba']",sungguh maxwin itu hanya untuk orang orang yang selalu ingin coba
"['celana', 'panjang', 'bahan', 'wanita', 'harem', 'baggy', 'pants', 'murah', 'dapatkan', 'cashback', '%', 'di', 'shopee', 'video', 'anies', 'gacoan', 'daesang', 'gempa', 'ayo', 'lihat', 'videoku', 'di', 'shopee', 'video']",celana panjang bahan wanita harem baggy pants murah dapat cashback  di shopee video anies gaco daesang gempa ayo lihat video di shopee video
"['hasyimmah', 'seharusnya', 'kl', 'tanya', 'sm', 'anies', 'dipancing', 'dl', 'brp', 'pak', 'kl', 'dia', 'jwb', 'lanjut', 'ke', 'pertanyaan', 'berikutnya', 'setuju', 'atau', 'tidak', 'tentang', 'ikn', 'kl', 'masih', 'muter', 'lg', 'jwbn', 'nya', 'ya', 'diulang', 'lagi', 'ke', 'pertanyaan', 'awal', 'ulang', 'terus', 'sampe', 'dia', 'benar', 'menjawabnya']",hasyimmah harus kl tanya sm anies pancing dl brp pak kl dia jwb lanjut ke tanya ikut tuju atau tidak tentang ikn kl masih muter lg jwbn nya ya ulang lagi ke tanya awal ulang terus sampe dia benar jawab
"['antonrz', 'andre', 'rosiade', 'lalu', 'apa', 'urusannya', 'anies', 'yg', 'dipinang', 'oleh', 'nasdem', 'sbg', 'bacapres', 'saat', 'itu', 'harus', 'pamit', 'kpd', 'prabowo', 'janji', 'anies', 'telah', 'lunas', 'dilaksanakan', 'dan', 'janji', 'itu', 'utk', 'kontestasi', 'dan', 'sudah', 'dibuktikan', 'anies', 'tdk', 'ikut', 'berkontestasi', 'pd', 'lalu', 'urusannya', 'apa', 'dg', 'anies', 'hrs', 'pamit', 'mikir']",antonrz andre rosiade lalu apa urus anies yg pinang oleh nasdem sbg bacapres saat itu harus pamit kpd prabowo janji anies telah lunas laksana dan janji itu utk kontestasi dan sudah bukti anies tdk ikut berkontestasi pd lalu urus apa dg anies hrs pamit mikir
"['isu', 'penarikan', 'menteri', 'pendukung', 'anies', 'dari', 'kabinet', 'jokowi', 'ini', 'penjelasannya']",isu tari menteri dukung anies dari kabinet jokowi ini jelas
"['dennysiregar', 'skrg', 'abdul', 'somad', 'dipake', 'pak', 'anies', 'aniesbaswedan']",dennysiregar skrg abdul somad dipake pak anies aniesbaswedan
"['elisa', 'jkt', 'dkijakarta', 'demi', 'menghilangkan', 'rekam', 'jejak', 'anies']",elisa jkt dkijakarta demi hilang rekam jejak anies
"['alwaysnangis', 'xandreanda', 'afifahafra', 'nah', 'disini', 'anies', 'sbg', 'ketua', 'rt', 'yg', 'bijak', 'memberikan', 'solusi', 'bahwa', 'kebersihan', 'lingkungan', 'harus', 'menjadi', 'tanggungjawab', 'bersama', 'tidak', 'bisa', 'hanya', 'tergantung', 'pada', 'satu', 'rumah', 'saja', 'sementara', 'rumah', 'lain', 'tdk', 'menjaga', 'kebersihan']",alwaysnangis xandreanda afifahafra nah sini anies sbg ketua rt yg bijak beri solusi bahwa bersih lingkung harus jadi tanggungjawab sama tidak bisa hanya gantung pada satu rumah saja sementara rumah lain tdk jaga bersih
"['jadi', 'menurut', 'anies', 'krn', 'angin', 'tdk', 'punya', 'ktp', 'maka', 'setiap', 'wilayah', 'hendaknya', 'punya', 'monitor', 'polusi', 'udara', 'yg', 'canggih', 'agar', 'bisa', 'mendeteksi', 'sumber', 'pergerakan', 'angin']",jadi turut anies krn angin tdk punya ktp maka tiap wilayah hendak punya monitor polusi udara yg canggih agar bisa deteksi sumber gera angin
"['andisboga', 'muchlis', 'ar', 'wkwkww', 'narasinya', 'salah', 'anies', 'gagal', 'di', 'konvensi', 'demokrat', 'di', 'ambil', 'jokowi', 'sebagai', 'jubir', 'diangkat', 'mendikbud', 'di', 'buang', 'jokowi', 'kemudian', 'daftar', 'pilkada', 'minta', 'bantuan', 'gerindra', 'jadi', 'gubernur', 'selesai', 'jabatan', 'tahun', 'diambil', 'sp', 'buat', 'capres', 'gak', 'ada', 'berkhianatnya', 'deh']",andisboga muchlis ar wkwkww narasi salah anies gagal di konvensi demokrat di ambil jokowi bagai jubir angkat mendikbud di buang jokowi kemudian daftar pilkada minta bantu gerindra jadi gubernur selesai jabat tahun ambil sp buat capres gak ada khianat deh
"['arsipaja', 'bener', 'kan', 'jadinya', 'yg', 'dibilang', 'pak', 'anies', 'wkwk', 'nyalahin', 'angin', 'dikasus', 'ini', 'wajar', 'kecuali', 'tembak', 'menembak', 'nyalahin', 'angin', 'agak', 'laen']",arsipaja bener kan jadi yg bilang pak anies wkwk nyalahin angin kasus ini wajar kecuali tembak tembak nyalahin angin agak laen
"['berpartnerlah', 'dengan', 'orang', 'yang', 'mau', 'diajak', 'bicara', 'anies']",partner dengan orang yang mau ajak bicara anies
"['nenkmonica', 'andre', 'rosiade', 'ya', 'merka', 'menganggap', 'itu', 'kontrak', 'politik', 'selamanya', 'ya', 'selama', 'pak', 'prabowo', 'capres', 'trs', 'gak', 'tau', 'smpe', 'kapan', 'kan', 'jdnya', 'wajar', 'lah', 'mereka', 'berasumsi', 'heheh', 'kasian', 'sbnrnya', 'sih', 'dilihat', 'selurh', 'rkyat', 'indonesia', 'jdi', 'bulann', 'anies', 'jd', 'ya', 'akan', 'menyerang', 'karakter', 'menyerang', 'pribadi', 'krn', 'minim', 'gagasn']",nenkmonica andre rosiade ya merka anggap itu kontrak politik lama ya lama pak prabowo capres trs gak tau smpe kapan kan jdnya wajar lah mereka asumsi heheh kasi sbnrnya sih lihat selurh rkyat indonesia jdi bulann anies jd ya akan serang karakter serang pribadi krn minim gagasn
"['jadi', 'yah', 'intinya', 'fasilitas', 'di', 'ikn', 'bisa', 'dimanfaatin', 'buat', 'seluruh', 'masyarakat', 'indonesia', 'gacoan', 'ginting', 'olivia', 'gempa', 'daesang', 'anies', 'molly', 'surabaya', 'ahok', 'prabowo', 'bangtan', 'debut']",jadi yah inti fasilitas di ikn bisa dimanfaatin buat seluruh masyarakat indonesia gaco ginting olivia gempa daesang anies molly surabaya ahok prabowo bangtan debut
"['hasbil', 'lbs', 'aniesbaswedan', 'ancrit', 'ga', 'level', 'dunia', 'politik', 'lu', 'dengan', 'pak', 'anies', 'dah', 'kebaca', 'ya', 'depan', 'mata', 'klo', 'lu', 'ga', 'bakal', 'jadi', 'calo']",hasbil lbs aniesbaswedan ancrit ga level dunia politik lu dengan pak anies dah baca ya depan mata klo lu ga bakal jadi calo
"['prime', 'video', 'murah', 'kodai', 'uncrush', 'putus', 'angin', 'surabaya', 'pagii', 'semalem', 'anies', 'karina', 'daesang', 'olivia', 'gacoan']",prime video murah koda uncrush putus angin surabaya pagi semalem anies karina daesang olivia gaco
"['metro', 'tv', 'wah', 'keren', 'nih', 'di', 'dukung', 'sama', 'ustad', 'uas', 'pak', 'anies', 'sudah', 'pasti', 'menang', 'telak']",metro tv wah keren nih di dukung sama ustad uas pak anies sudah pasti menang telak
"['ooh', 'jadi', 'anies', 'yang', 'punya', 'rencana', 'menjarain', 'pejabat', 'pejabat', 'era', 'jokowi', 'ini', 'kalau', 'menang', 'jadi', 'presiden', 'ok', 'thanks', 'infonya']",ooh jadi anies yang punya rencana menjarain jabat jabat era jokowi ini kalau menang jadi presiden ok thanks info
"['prediksi', 'togel', 'texas', 'desember', 'angka', 'main', 'cb', '&', 'amp', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', '*', 'shio', 'ular', 'twins']",prediksi togel texas desember angka main cb  amp             shio ular twins
"['sukiman', 'imade', 'kun', 'hasmibakhtiar', 'punya', 'prinsip', 'baik', 'koq', 'disebut', 'sombong', 'ngaji', 'lg', 'sana']",sukiman imade kun hasmibakhtiar punya prinsip baik koq sebut sombong ngaji lg sana
"['ajengcute', 'padhal', 'mbak', 'ini', 'sy', 'yakin', 'pendidikannya', 'tinggi', 'lihat', 'data', 'yg', 'di', 'bicarakan', 'ttg', 'angin', 'oleh', 'anies', 'kl', 'gk', 'gini', 'aja', 'rmh', 'dr', 'tmpt', 'sy', 'sdg', 'bakar', 'sampah', 'asap', 'nya', 'tdk', 'sampai', 'ke', 'arah', 'rmh', 'sy', 'gk', 'tau', 'knp', 'tiba', 'asapnya', 'bs', 'sampai', 'ke', 'rmh', 'sy', 'krn', 'angin', 'yg', 'bawa', 'itu', 'itu', 'contoh', 'simple', 'penjelasan', 'anies']",ajengcute padhal mbak ini sy yakin didik tinggi lihat data yg di bicara ttg angin oleh anies kl gk gin aja rmh dr tmpt sy sdg bakar sampah asap nya tdk sampai ke arah rmh sy gk tau knp tiba asap bs sampai ke rmh sy krn angin yg bawa itu itu contoh simple jelas anies
"['gak', 'suka', 'ma', 'anies', 'tu', 'silahkan', 'tp', 'mbok', 'yg', 'fair', 'jgn', 'standar', 'ganda', 'bin', 'hipokrit', 'gitu', 'lho', 'si', 'dulu', 'kan', 'jd', 'tumbal', 'proyek', 'na', 'pakdhe', 'gak', 'brani', 'nyelametin', 'cuma', 'dikasih', 'kursi', 'komisaris', 'buat', 'ngedem', 'sayang', 'bnyk', 'fans', 'berat', 'na', 'yg', 'buta', 'bego']",gak suka ma anies tu silah tp mbok yg fair jgn standar ganda bin hipokrit gitu lho si dulu kan jd tumbal proyek na pakdhe gak brani nyelametin cuma kasih kursi komisaris buat ngedem sayang bnyk fans berat na yg buta bego
"['husni', 'mihrabku', 'jadi', 'inget', 'waktu', 'debat', 'capres', 'kemaren', 'ada', 'yang', 'berapi', 'api', 'bilang', 'saya', 'tidak', 'punya', 'apa', 'apa', 'mas', 'anies', 'gw', 'yang', 'nonton', 'otomatis', 'ngakak']",husni mihrab jadi inget waktu debat capres kemaren ada yang rap api bilang saya tidak punya apa apa mas anies gw yang nonton otomatis ngakak
"['tejarbeledug', 'strike', 'bravo', 'tp', 'kalo', 'yg', 'lolos', 'prabowo', 'anies', 'kemungkinan', 'besar', 'suara', 'ganjar', 'bakal', 'lari', 'ke', 'prabowo', 'jg']",tejarbeledug strike bravo tp kalo yg lolos prabowo anies mungkin besar suara ganjar bakal lari ke prabowo jg
"['apa', 'sih', 'yang', 'kita', 'bela', 'kita', 'membela', 'nilai', 'membela', 'kebenaran', 'tapi', 'daripada', 'netral', 'tidak', 'jelas', 'lebih', 'baik', 'berpihak', 'pada', 'yang', 'saya', 'anggap', 'benar', 'anies', 'baswedan', 'refly', 'harun']",apa sih yang kita bela kita bela nilai bela benar tapi daripada netral tidak jelas lebih baik pihak pada yang saya anggap benar anies baswedan refly harun
"['kompastv', 'lah', 'waktu', 'dulu', 'pilgub', 'si', 'anies', 'ini', 'pake', 'cara', 'itu', 'khan']",kompastv lah waktu dulu pilgub si anies ini pake cara itu khan
